user_id,age,country,device,tenure_days,exp1_group,watch_time_seconds,exp2_group,clicked,exp3_group,app_opens,exp4_group,session_length_minutes
u_046286,25,BR,iOS,93,control,185.8,control,0,treatment,3.0,treatment,13.92
u_046287,27,US,Android,11,treatment,107.2,control,0,treatment,6.7,control,6.91
u_046288,27,DE,iOS,6,treatment,271.8,treatment,0,treatment,13.8,treatment,10.34
u_046289,24,US,Android,631,control,263.3,treatment,0,control,8.2,treatment,8.08
u_046290,22,ID,Android,263,treatment,181.4,treatment,0,control,13.3,treatment,7.28
u_046291,25,US,iOS,56,treatment,161.2,treatment,0,treatment,6.0,control,11.02
u_046292,13,IN,iOS,327,treatment,230.2,control,0,treatment,12.9,control,4.34
u_046293,35,UK,Android,348,treatment,208.4,treatment,0,treatment,4.1,control,9.65
u_046294,22,FR,Android,173,control,204.7,control,1,control,5.7,control,7.22
u_046295,25,DE,Android,17,control,236.8,treatment,0,treatment,6.7,control,7.71
u_046296,36,IN,iOS,77,treatment,90.3,treatment,0,treatment,10.6,treatment,15.84
u_046297,19,DE,Android,459,control,329.4,control,0,treatment,12.0,control,5.89
u_046298,37,US,iOS,72,control,285.5,control,0,control,15.3,control,19.62
u_046299,28,IN,iOS,581,control,185.1,control,0,control,10.2,control,11.5
u_046300,26,MX,iOS,617,control,253.8,treatment,0,treatment,10.6,treatment,9.66
u_046301,27,ID,iOS,28,treatment,210.4,treatment,0,control,14.2,control,6.77
u_046302,18,IN,Android,62,control,194.6,treatment,0,control,7.7,control,16.82
u_046303,14,IN,Android,168,control,133.7,treatment,0,treatment,4.8,treatment,13.32
u_046304,16,UK,iOS,38,control,149.4,control,0,treatment,10.9,treatment,9.42
u_046305,30,BR,iOS,54,control,160.4,control,0,treatment,11.5,treatment,7.13
u_046306,18,US,iOS,61,treatment,157.8,treatment,0,control,13.6,treatment,11.69
u_046307,14,MX,iOS,129,treatment,232.4,treatment,0,treatment,11.5,control,10.12
u_046308,23,FR,Android,162,control,221.8,treatment,0,control,10.5,control,14.18
u_046309,27,US,iOS,99,treatment,248.3,control,0,treatment,5.3,control,11.82
u_046310,24,MX,iOS,630,treatment,213.9,control,0,treatment,10.2,control,0.5
u_046311,27,DE,iOS,222,treatment,133.5,treatment,0,control,9.3,treatment,8.16
u_046312,30,US,Android,52,treatment,209.9,control,0,treatment,4.8,treatment,1.9
u_046313,27,BR,Android,100,control,203.0,treatment,0,control,8.2,treatment,7.24
u_046314,23,DE,iOS,235,control,187.7,treatment,1,treatment,13.0,control,8.51
u_046315,20,BR,iOS,136,control,187.4,treatment,0,treatment,8.9,control,14.06
u_046316,28,BR,Android,28,treatment,185.2,treatment,0,treatment,7.5,control,15.68
u_046317,25,FR,Android,317,treatment,207.6,treatment,0,treatment,13.5,control,18.71
u_046318,18,DE,iOS,420,control,258.7,control,0,control,12.9,control,4.59
u_046319,31,BR,iOS,206,treatment,243.8,control,0,control,11.3,treatment,10.04
u_046320,25,IN,Android,45,treatment,258.0,treatment,0,control,10.7,treatment,11.69
u_046321,27,US,Android,20,control,140.5,control,0,control,6.5,control,11.0
u_046322,21,DE,Android,211,control,180.9,treatment,0,treatment,9.4,treatment,5.8
u_046323,30,UK,iOS,516,treatment,224.0,treatment,0,control,11.3,control,1.91
u_046324,14,US,iOS,223,treatment,174.4,treatment,0,treatment,10.3,treatment,8.42
u_046325,34,US,iOS,6,treatment,259.0,treatment,0,treatment,4.2,control,6.28
u_046326,13,US,Android,132,treatment,192.3,treatment,0,control,9.6,treatment,7.13
u_046327,15,MX,iOS,99,treatment,189.7,control,0,control,3.9,control,7.23
u_046328,25,FR,Android,18,control,126.4,treatment,0,treatment,7.6,control,12.53
u_046329,20,ID,Android,730,control,292.7,treatment,0,control,11.1,treatment,9.14
u_046330,22,US,Android,123,control,84.4,control,0,control,10.8,control,11.58
u_046331,20,DE,iOS,406,control,101.2,control,0,treatment,9.0,control,9.62
u_046332,19,MX,iOS,67,treatment,86.0,treatment,0,treatment,9.6,control,15.5
u_046333,25,DE,Android,332,control,161.1,control,0,treatment,6.0,treatment,8.24
u_046334,23,US,Android,9,treatment,200.3,treatment,0,treatment,5.8,treatment,8.27
u_046335,29,IN,iOS,72,treatment,125.6,treatment,0,treatment,9.5,control,15.12
u_046336,24,BR,iOS,24,control,148.3,control,0,control,14.1,treatment,17.76
u_046337,21,ID,iOS,129,treatment,263.7,treatment,0,treatment,10.9,control,19.1
u_046338,28,ID,Android,249,treatment,127.0,treatment,0,treatment,12.8,treatment,6.17
u_046339,13,US,iOS,236,treatment,133.7,treatment,0,control,5.1,treatment,13.06
u_046340,13,FR,iOS,151,control,115.5,control,0,control,7.1,treatment,14.06
u_046341,14,BR,Android,246,control,195.6,treatment,0,control,13.6,control,14.43
u_046342,21,US,iOS,315,control,157.5,treatment,0,treatment,8.9,control,4.47
u_046343,26,MX,Android,24,treatment,188.7,treatment,0,control,9.3,treatment,6.97
u_046344,13,US,Android,118,treatment,155.1,control,0,control,5.9,control,6.77
u_046345,23,US,iOS,577,treatment,270.7,treatment,0,treatment,5.0,treatment,5.75
u_046346,21,IN,Android,205,treatment,154.7,treatment,0,treatment,10.0,control,10.51
u_046347,24,BR,Android,218,treatment,103.2,control,0,treatment,5.3,control,12.7
u_046348,13,IN,iOS,536,control,196.1,treatment,0,treatment,12.2,control,10.46
u_046349,39,UK,Android,33,treatment,208.0,treatment,0,treatment,8.0,control,9.84
u_046350,24,ID,Android,121,treatment,163.3,control,0,control,6.3,treatment,14.69
u_046351,16,US,Android,76,control,204.1,treatment,0,control,9.8,control,6.76
u_046352,24,ID,iOS,303,treatment,237.8,treatment,0,treatment,4.9,control,6.3
u_046353,32,FR,iOS,730,control,131.6,treatment,0,control,11.2,treatment,13.16
u_046354,16,US,iOS,45,control,160.7,control,0,control,9.8,control,12.36
u_046355,15,DE,Android,106,treatment,173.1,control,0,control,8.8,control,13.65
u_046356,23,US,Android,141,treatment,95.3,treatment,0,treatment,15.0,control,3.04
u_046357,23,IN,Android,469,control,211.6,treatment,0,treatment,4.6,control,3.26
u_046358,28,FR,Android,34,control,180.4,control,0,treatment,9.4,treatment,1.6
u_046359,32,MX,iOS,30,treatment,171.8,treatment,1,control,14.1,control,2.18
u_046360,28,IN,iOS,194,treatment,158.6,treatment,0,control,9.0,treatment,3.02
u_046361,15,UK,iOS,535,control,244.1,control,0,treatment,6.5,treatment,13.02
u_046362,17,UK,Android,344,treatment,236.2,control,0,treatment,7.1,treatment,10.59
u_046363,19,IN,Android,20,control,202.8,treatment,0,treatment,10.1,treatment,9.54
u_046364,28,FR,Android,164,control,172.4,control,0,treatment,10.1,treatment,7.87
u_046365,27,UK,Android,158,control,179.3,control,0,control,6.6,control,14.39
u_046366,31,IN,iOS,124,treatment,212.2,treatment,0,control,9.4,control,13.7
u_046367,27,US,Android,39,control,349.4,treatment,0,control,11.0,treatment,11.43
u_046368,20,BR,iOS,240,control,221.2,treatment,0,control,7.6,control,15.77
u_046369,22,DE,Android,18,control,157.0,treatment,0,control,1.6,control,2.44
u_046370,15,UK,Android,225,treatment,256.7,control,0,control,8.0,control,5.97
u_046371,27,US,Android,95,control,174.0,control,0,treatment,7.5,treatment,11.45
u_046372,20,IN,Android,167,treatment,180.3,control,0,control,9.8,control,11.97
u_046373,31,ID,iOS,258,treatment,165.2,control,1,treatment,5.7,control,8.11
u_046374,27,IN,iOS,33,control,218.7,treatment,1,treatment,10.5,control,12.21
u_046375,35,US,iOS,62,treatment,150.9,control,0,control,6.9,control,15.85
u_046376,26,US,iOS,72,control,109.3,treatment,0,control,7.0,treatment,15.24
u_046377,26,UK,iOS,204,control,150.1,control,0,control,13.3,control,18.63
u_046378,22,DE,iOS,65,treatment,211.2,control,0,treatment,7.9,control,8.15
u_046379,21,IN,iOS,730,control,207.2,treatment,0,control,11.8,treatment,7.35
u_046380,22,BR,iOS,66,treatment,171.8,treatment,0,control,7.4,treatment,7.31
u_046381,29,US,Android,542,treatment,280.2,treatment,0,treatment,7.2,control,8.87
u_046382,15,ID,iOS,121,treatment,170.3,treatment,0,control,12.4,control,9.6
u_046383,24,DE,Android,17,control,154.3,control,0,treatment,4.7,control,15.82
u_046384,14,US,Android,86,control,137.8,control,0,treatment,8.7,treatment,16.23
u_046385,26,US,Android,7,control,192.3,control,0,control,6.2,treatment,11.99
u_046386,21,ID,Android,81,treatment,307.2,treatment,0,control,6.0,treatment,11.05
u_046387,27,MX,iOS,90,control,114.3,control,0,treatment,5.3,treatment,8.21
u_046388,19,ID,Android,1,treatment,229.4,treatment,0,control,8.0,treatment,7.54
u_046389,22,IN,iOS,42,control,150.5,control,0,treatment,9.7,treatment,13.61
u_046390,27,ID,Android,136,control,167.6,control,0,control,11.8,control,5.39
u_046391,24,FR,Android,361,treatment,117.4,control,0,control,10.2,treatment,6.32
u_046392,33,BR,iOS,382,treatment,167.2,control,0,treatment,12.2,control,4.99
u_046393,21,IN,Android,354,treatment,250.5,control,0,control,9.8,control,17.43
u_046394,20,IN,iOS,358,control,171.9,control,0,control,8.3,treatment,11.87
u_046395,31,IN,Android,65,treatment,155.1,treatment,1,control,11.5,treatment,16.77
u_046396,21,ID,Android,33,control,119.1,control,0,control,8.0,treatment,2.99
u_046397,21,DE,Android,124,control,221.8,treatment,0,treatment,12.8,control,4.73
u_046398,26,ID,Android,110,treatment,234.6,treatment,0,treatment,14.7,treatment,7.1
u_046399,23,US,iOS,54,treatment,196.8,treatment,0,control,2.8,treatment,4.69
u_046400,22,IN,iOS,5,treatment,232.2,treatment,0,control,11.2,treatment,14.84
u_046401,19,BR,iOS,354,control,199.2,treatment,0,treatment,8.6,treatment,12.8
u_046402,32,FR,Android,42,control,149.8,control,0,treatment,12.6,control,17.33
u_046403,23,US,iOS,397,control,244.2,treatment,0,control,3.2,treatment,8.77
u_046404,20,US,iOS,93,control,58.2,control,0,treatment,9.7,control,1.32
u_046405,22,MX,Android,66,control,212.4,treatment,0,treatment,8.0,treatment,7.4
u_046406,26,US,Android,232,treatment,187.8,control,0,treatment,4.7,treatment,9.1
u_046407,32,ID,iOS,106,treatment,91.2,treatment,0,treatment,11.5,control,9.56
u_046408,22,FR,iOS,168,control,199.3,treatment,0,treatment,4.0,control,7.63
u_046409,18,BR,iOS,328,treatment,153.1,control,0,treatment,12.9,control,17.96
u_046410,35,IN,Android,533,treatment,117.8,control,0,control,12.5,treatment,12.15
u_046411,24,DE,Android,566,treatment,166.3,treatment,0,treatment,3.3,treatment,14.67
u_046412,23,MX,Android,301,control,203.2,treatment,0,treatment,6.6,control,7.59
u_046413,24,ID,Android,362,treatment,226.4,treatment,0,treatment,5.8,treatment,10.87
u_046414,16,US,Android,627,treatment,160.8,control,0,control,7.8,treatment,9.9
u_046415,23,BR,iOS,243,control,194.0,treatment,0,treatment,10.2,treatment,1.64
u_046416,28,US,Android,82,treatment,188.3,control,0,control,10.3,control,16.37
u_046417,31,US,Android,166,control,113.9,control,0,treatment,6.3,control,0.76
u_046418,21,US,Android,79,treatment,175.4,treatment,0,control,7.7,control,0.5
u_046419,25,US,Android,445,treatment,90.2,treatment,0,control,5.1,treatment,5.8
u_046420,31,IN,iOS,726,control,139.5,control,0,treatment,7.2,control,0.91
u_046421,24,FR,Android,616,control,188.4,treatment,0,treatment,5.8,treatment,13.06
u_046422,28,US,Android,178,control,119.9,treatment,0,treatment,8.8,treatment,7.5
u_046423,26,ID,iOS,492,treatment,259.0,treatment,0,control,8.7,treatment,1.19
u_046424,20,IN,Android,125,treatment,275.8,control,0,control,7.4,treatment,9.16
u_046425,18,UK,Android,1,control,182.7,control,0,treatment,8.8,treatment,9.64
u_046426,30,UK,iOS,10,control,163.0,control,0,treatment,6.5,treatment,4.94
u_046427,13,US,iOS,123,control,169.5,control,0,control,4.0,treatment,5.14
u_046428,19,ID,iOS,42,control,170.1,control,0,control,13.7,treatment,13.33
u_046429,15,US,iOS,115,control,231.9,treatment,0,control,11.9,treatment,19.09
u_046430,30,US,Android,67,treatment,286.7,control,0,treatment,8.0,control,5.76
u_046431,32,IN,iOS,17,control,157.9,treatment,0,control,11.0,treatment,9.97
u_046432,19,IN,iOS,32,treatment,176.7,treatment,0,control,7.1,control,5.44
u_046433,40,ID,Android,523,treatment,215.3,control,0,treatment,6.1,treatment,12.92
u_046434,32,ID,iOS,3,control,239.4,treatment,0,control,11.0,treatment,10.45
u_046435,25,IN,Android,40,control,163.2,control,0,treatment,4.3,control,7.56
u_046436,32,ID,iOS,20,treatment,267.9,treatment,1,treatment,10.6,control,12.63
u_046437,20,UK,iOS,463,control,218.2,control,0,treatment,3.3,control,10.68
u_046438,22,US,Android,346,treatment,151.0,treatment,0,treatment,11.7,treatment,11.57
u_046439,26,FR,Android,33,control,177.5,control,0,control,13.2,control,6.67
u_046440,19,IN,iOS,62,control,145.5,treatment,0,treatment,14.4,control,6.74
u_046441,16,US,Android,34,treatment,187.4,treatment,1,treatment,13.1,control,14.12
u_046442,18,MX,iOS,275,treatment,232.1,treatment,0,control,12.5,control,4.45
u_046443,22,BR,iOS,172,control,225.4,control,0,treatment,3.0,control,8.38
u_046444,26,BR,Android,64,treatment,243.5,treatment,0,treatment,11.3,control,14.99
u_046445,21,US,Android,730,control,120.2,treatment,0,treatment,8.1,control,8.95
u_046446,14,MX,Android,104,treatment,228.0,control,0,control,8.3,treatment,6.05
u_046447,26,US,Android,385,treatment,167.4,control,0,treatment,1.7,treatment,10.36
u_046448,31,US,Android,35,control,72.5,control,0,control,10.1,treatment,6.97
u_046449,20,US,Android,34,treatment,196.1,treatment,0,treatment,7.1,control,16.17
u_046450,33,ID,iOS,321,control,295.6,treatment,0,treatment,8.1,treatment,7.91
u_046451,29,MX,Android,46,control,60.6,control,0,control,10.0,treatment,5.63
u_046452,17,US,iOS,24,treatment,234.4,control,0,control,9.2,control,15.27
u_046453,20,UK,Android,427,control,196.5,control,0,control,6.3,control,8.0
u_046454,22,US,Android,281,control,246.3,control,0,treatment,6.9,control,17.04
u_046455,22,IN,Android,41,treatment,186.8,control,0,treatment,9.6,control,6.26
u_046456,13,US,iOS,601,control,206.1,treatment,0,control,8.4,control,10.76
u_046457,19,FR,iOS,138,control,111.6,treatment,1,control,8.7,treatment,15.36
u_046458,20,MX,Android,87,control,213.1,treatment,0,treatment,3.0,control,11.3
u_046459,35,BR,Android,27,control,174.5,control,0,treatment,8.0,treatment,6.49
u_046460,25,ID,Android,176,treatment,272.8,control,0,treatment,6.9,control,7.24
u_046461,19,US,Android,107,control,105.1,treatment,0,treatment,13.7,control,3.94
u_046462,21,ID,Android,31,treatment,201.3,control,0,control,11.1,control,8.89
u_046463,26,UK,Android,97,treatment,213.0,control,0,control,0.1,treatment,20.82
u_046464,21,IN,iOS,69,treatment,155.6,treatment,0,control,0.2,treatment,9.42
u_046465,20,DE,iOS,709,control,166.0,treatment,0,control,5.8,treatment,2.84
u_046466,20,FR,Android,61,control,175.3,control,1,treatment,0.6,treatment,20.77
u_046467,26,MX,iOS,38,treatment,206.7,treatment,0,control,12.6,treatment,14.37
u_046468,15,MX,Android,706,treatment,187.2,treatment,0,control,1.3,control,2.4
u_046469,17,ID,Android,45,control,222.9,treatment,0,control,10.9,treatment,5.68
u_046470,18,BR,iOS,128,control,178.4,control,0,control,6.5,treatment,13.91
u_046471,17,US,Android,660,treatment,142.4,control,0,treatment,7.7,treatment,11.37
u_046472,19,BR,Android,19,control,162.7,control,0,treatment,2.9,treatment,13.08
u_046473,29,US,iOS,32,treatment,200.7,control,0,treatment,9.3,control,10.52
u_046474,30,US,iOS,211,treatment,204.1,treatment,0,treatment,10.4,control,8.35
u_046475,25,DE,iOS,298,treatment,119.8,treatment,0,treatment,8.7,treatment,9.23
u_046476,25,IN,iOS,74,treatment,211.9,control,0,treatment,7.1,control,19.78
u_046477,19,US,Android,237,control,92.4,control,0,treatment,6.7,treatment,2.94
u_046478,13,UK,Android,186,treatment,161.8,treatment,0,treatment,1.9,control,9.03
u_046479,24,ID,iOS,35,treatment,185.6,treatment,0,treatment,6.6,control,13.49
u_046480,25,FR,iOS,47,treatment,111.5,treatment,0,treatment,6.3,treatment,9.05
u_046481,19,DE,iOS,730,control,201.7,treatment,0,control,12.8,treatment,9.0
u_046482,17,IN,Android,165,control,207.8,control,0,control,2.8,treatment,18.95
u_046483,16,UK,iOS,229,treatment,178.6,treatment,0,treatment,7.6,control,9.6
u_046484,25,UK,Android,1,treatment,193.1,treatment,1,treatment,14.9,control,8.63
u_046485,24,ID,Android,129,treatment,202.9,control,0,control,7.3,treatment,18.24
u_046486,31,MX,iOS,141,control,189.2,control,0,treatment,12.3,control,8.29
u_046487,19,IN,iOS,63,treatment,158.4,treatment,0,control,7.6,treatment,9.55
u_046488,22,BR,Android,150,control,128.0,treatment,0,control,8.4,treatment,9.92
u_046489,24,ID,Android,110,treatment,200.9,control,0,control,5.8,treatment,12.57
u_046490,20,DE,Android,179,treatment,142.7,treatment,0,treatment,4.9,control,19.4
u_046491,29,BR,Android,156,control,185.0,control,0,control,12.8,control,5.48
u_046492,31,DE,Android,13,control,136.2,treatment,1,treatment,3.2,control,9.21
u_046493,17,UK,Android,340,treatment,206.0,treatment,0,control,10.1,control,16.45
u_046494,21,ID,Android,37,control,161.3,control,0,treatment,9.0,control,13.65
u_046495,31,IN,iOS,69,control,19.1,control,0,treatment,3.7,control,8.02
u_046496,25,FR,Android,205,treatment,260.0,control,0,treatment,4.3,treatment,6.78
u_046497,24,US,iOS,272,control,174.6,treatment,0,treatment,6.5,treatment,0.76
u_046498,26,MX,Android,1,treatment,182.7,control,0,control,11.4,control,14.23
u_046499,27,FR,Android,55,treatment,150.1,treatment,0,control,17.4,control,14.82
u_046500,26,ID,iOS,261,treatment,255.6,treatment,0,treatment,7.3,treatment,9.15
u_046501,25,MX,iOS,201,control,100.7,control,0,treatment,7.9,control,21.62
u_046502,24,DE,Android,175,treatment,190.1,control,0,treatment,9.0,control,18.85
u_046503,32,UK,iOS,345,treatment,196.5,treatment,0,treatment,12.1,treatment,9.87
u_046504,22,US,iOS,14,control,186.2,control,0,control,3.0,treatment,9.81
u_046505,24,FR,iOS,168,treatment,103.3,treatment,0,treatment,13.6,treatment,16.32
u_046506,33,US,iOS,274,treatment,253.0,control,0,treatment,5.8,treatment,7.43
u_046507,25,IN,iOS,41,treatment,247.1,control,0,treatment,10.8,treatment,17.11
u_046508,23,UK,iOS,581,control,116.6,treatment,0,treatment,9.3,control,9.31
u_046509,27,BR,Android,121,treatment,211.8,control,0,control,3.8,treatment,7.07
u_046510,25,FR,Android,155,control,171.1,control,0,control,9.3,control,16.65
u_046511,19,US,Android,205,control,121.3,treatment,0,control,9.5,treatment,11.45
u_046512,25,MX,iOS,13,control,267.6,treatment,0,treatment,10.9,control,13.57
u_046513,19,US,iOS,2,control,136.2,treatment,0,treatment,8.4,treatment,9.09
u_046514,34,UK,iOS,21,control,194.2,control,0,control,7.2,control,10.42
u_046515,25,ID,Android,97,control,191.7,treatment,0,treatment,7.8,control,14.54
u_046516,18,UK,iOS,26,control,136.2,treatment,0,control,10.1,control,0.5
u_046517,21,BR,Android,83,treatment,180.4,control,0,treatment,8.5,treatment,11.43
u_046518,28,FR,Android,61,control,185.3,control,0,control,6.6,control,9.04
u_046519,17,DE,iOS,103,treatment,158.8,control,0,control,13.6,treatment,3.82
u_046520,40,DE,Android,157,control,99.7,treatment,0,treatment,15.1,treatment,1.54
u_046521,15,US,Android,26,control,227.4,control,0,control,11.2,control,1.61
u_046522,29,UK,Android,62,control,223.2,treatment,0,treatment,6.5,treatment,15.16
u_046523,21,MX,Android,5,control,243.4,treatment,0,control,7.9,control,18.7
u_046524,19,ID,Android,74,treatment,214.5,treatment,0,treatment,8.0,control,9.87
u_046525,27,UK,Android,55,treatment,283.7,treatment,0,control,6.5,control,13.75
u_046526,21,IN,iOS,410,control,243.6,control,0,treatment,8.4,treatment,11.57
u_046527,33,BR,Android,37,treatment,231.5,control,0,treatment,8.7,treatment,10.13
u_046528,15,IN,Android,203,control,171.3,control,0,treatment,6.2,treatment,13.08
u_046529,27,IN,Android,298,control,136.5,control,0,treatment,12.5,treatment,12.94
u_046530,22,US,iOS,169,treatment,186.3,control,0,treatment,8.2,treatment,1.13
u_046531,25,IN,iOS,116,treatment,262.4,treatment,0,treatment,7.2,control,10.75
u_046532,27,FR,Android,23,control,144.6,control,0,treatment,8.5,treatment,17.48
u_046533,13,UK,Android,202,control,211.7,treatment,0,treatment,8.0,treatment,12.22
u_046534,25,ID,Android,148,treatment,243.3,control,0,treatment,9.8,treatment,14.23
u_046535,30,IN,Android,185,control,5.0,control,0,treatment,11.4,control,8.8
u_046536,26,MX,Android,360,control,258.0,control,0,treatment,15.1,treatment,0.5
u_046537,21,ID,Android,369,treatment,259.8,control,0,control,7.8,treatment,10.32
u_046538,15,FR,iOS,131,treatment,156.4,treatment,0,control,6.4,treatment,2.73
u_046539,27,ID,Android,137,treatment,209.9,control,0,treatment,9.2,treatment,16.06
u_046540,35,FR,Android,53,control,259.4,treatment,0,treatment,6.6,treatment,10.33
u_046541,27,US,iOS,280,control,217.7,control,0,control,4.4,control,5.44
u_046542,30,IN,Android,104,control,231.3,control,0,treatment,9.9,treatment,0.5
u_046543,29,ID,iOS,145,treatment,284.8,control,0,treatment,12.0,control,8.05
u_046544,21,IN,Android,135,treatment,212.4,control,0,treatment,8.2,control,1.35
u_046545,24,FR,iOS,115,treatment,129.6,control,0,control,6.8,control,10.66
u_046546,29,US,Android,66,treatment,256.7,treatment,0,treatment,7.2,treatment,8.91
u_046547,14,IN,Android,67,control,102.0,control,0,treatment,11.7,control,8.77
u_046548,27,DE,Android,77,treatment,179.6,control,0,treatment,8.1,treatment,8.85
u_046549,31,MX,Android,47,treatment,173.9,control,0,treatment,15.0,control,5.96
u_046550,23,MX,Android,491,control,193.7,treatment,0,control,7.9,control,9.08
u_046551,28,IN,Android,277,treatment,174.3,control,0,treatment,8.9,treatment,12.08
u_046552,20,UK,iOS,149,treatment,242.5,control,0,control,14.0,treatment,18.11
u_046553,24,IN,iOS,419,control,203.0,treatment,0,control,6.9,control,8.04
u_046554,22,US,iOS,8,treatment,214.2,control,0,treatment,11.4,treatment,19.86
u_046555,26,BR,Android,192,treatment,250.4,control,0,control,7.2,treatment,16.16
u_046556,23,MX,Android,485,control,155.4,control,0,treatment,4.7,control,16.1
u_046557,13,US,Android,10,treatment,139.7,control,0,control,8.0,treatment,5.7
u_046558,19,BR,Android,75,treatment,233.9,control,0,control,7.4,treatment,12.28
u_046559,35,BR,Android,353,treatment,184.7,control,0,treatment,15.1,control,11.39
u_046560,27,UK,Android,109,control,143.7,treatment,1,control,11.8,control,7.58
u_046561,13,FR,iOS,182,treatment,263.7,control,0,treatment,6.7,treatment,13.84
u_046562,31,IN,iOS,133,control,182.6,control,0,treatment,12.4,treatment,12.86
u_046563,17,DE,Android,187,treatment,48.1,treatment,0,treatment,8.1,treatment,8.13
u_046564,29,US,iOS,149,treatment,198.4,treatment,0,treatment,11.8,control,12.23
u_046565,31,ID,Android,154,control,201.8,control,0,control,11.7,control,1.19
u_046566,24,US,Android,204,control,279.2,treatment,0,treatment,4.0,control,13.56
u_046567,18,US,iOS,9,control,194.1,treatment,0,treatment,15.7,treatment,11.93
u_046568,19,US,iOS,62,treatment,238.7,control,0,treatment,9.6,control,10.7
u_046569,27,ID,iOS,15,treatment,146.9,treatment,0,control,4.9,control,11.15
u_046570,17,FR,Android,77,control,220.4,treatment,0,treatment,6.2,control,13.65
u_046571,20,MX,Android,188,treatment,306.1,control,0,control,10.8,treatment,10.7
u_046572,27,IN,Android,276,control,98.6,control,0,treatment,7.9,control,17.84
u_046573,20,BR,Android,564,control,128.6,control,0,treatment,8.7,treatment,6.66
u_046574,32,IN,iOS,28,control,266.9,control,0,control,9.9,treatment,7.57
u_046575,17,US,Android,138,control,209.8,control,0,treatment,9.5,control,17.32
u_046576,13,BR,Android,233,control,219.7,control,0,control,4.7,control,10.1
u_046577,19,IN,iOS,484,control,292.7,treatment,0,control,10.8,control,12.29
u_046578,25,IN,Android,14,treatment,253.4,control,0,treatment,9.7,control,3.44
u_046579,29,US,Android,170,control,190.4,control,0,treatment,14.2,control,9.22
u_046580,21,US,Android,266,treatment,204.2,control,0,treatment,11.1,control,4.87
u_046581,22,IN,Android,266,control,161.6,control,0,control,6.4,control,4.52
u_046582,23,IN,Android,108,treatment,258.8,control,0,treatment,12.9,treatment,16.75
u_046583,34,IN,iOS,349,treatment,217.9,treatment,0,treatment,10.1,control,15.32
u_046584,26,IN,Android,90,control,218.0,treatment,0,treatment,14.2,control,0.5
u_046585,21,ID,Android,290,treatment,170.7,control,0,control,11.9,control,9.14
u_046586,36,US,Android,163,control,167.8,control,0,control,5.9,control,20.05
u_046587,24,FR,iOS,37,treatment,212.1,treatment,0,control,5.0,control,10.14
u_046588,13,IN,iOS,10,treatment,246.0,treatment,0,control,6.1,treatment,7.77
u_046589,15,UK,Android,134,control,201.7,treatment,0,control,9.0,control,1.8
u_046590,27,US,Android,634,control,177.8,control,0,control,7.2,control,16.42
u_046591,13,IN,Android,704,control,128.4,treatment,0,treatment,9.1,control,12.6
u_046592,26,BR,Android,309,treatment,116.8,treatment,0,treatment,12.3,control,0.78
u_046593,19,MX,Android,17,treatment,182.6,control,0,control,8.7,treatment,7.77
u_046594,31,ID,Android,33,control,145.1,control,0,control,6.0,control,15.4
u_046595,25,BR,Android,147,treatment,191.6,treatment,0,control,12.5,control,9.48
u_046596,14,IN,Android,456,treatment,137.4,control,0,treatment,9.3,control,14.47
u_046597,29,IN,iOS,160,treatment,259.7,treatment,0,control,10.5,treatment,11.6
u_046598,32,FR,iOS,4,treatment,201.7,control,0,treatment,6.9,control,3.97
u_046599,16,FR,Android,313,control,162.0,treatment,0,control,11.6,treatment,4.56
u_046600,19,MX,iOS,19,control,131.5,control,0,control,2.2,treatment,5.7
u_046601,27,US,iOS,99,treatment,105.2,treatment,0,control,1.7,treatment,7.94
u_046602,28,FR,iOS,394,treatment,271.6,control,0,control,6.6,treatment,19.08
u_046603,38,BR,iOS,111,control,145.2,treatment,0,control,7.8,treatment,18.85
u_046604,29,IN,Android,500,treatment,258.4,treatment,0,control,7.6,treatment,6.55
u_046605,38,BR,iOS,97,control,281.9,control,0,treatment,5.9,control,14.07
u_046606,24,IN,iOS,50,treatment,166.1,treatment,0,control,6.9,treatment,19.11
u_046607,26,IN,iOS,236,control,206.0,treatment,0,treatment,12.2,treatment,12.24
u_046608,20,IN,Android,6,treatment,183.4,treatment,0,treatment,13.6,treatment,10.9
u_046609,20,DE,Android,1,control,132.6,control,0,treatment,6.7,treatment,10.17
u_046610,24,IN,iOS,14,treatment,200.4,treatment,0,control,5.7,treatment,7.37
u_046611,20,US,Android,316,treatment,219.6,control,0,control,9.0,treatment,6.0
u_046612,13,US,Android,76,control,247.5,control,0,control,3.1,control,6.67
u_046613,19,US,Android,2,treatment,177.7,control,0,treatment,5.5,control,12.41
u_046614,30,BR,iOS,257,treatment,235.2,treatment,0,control,8.6,control,17.0
u_046615,24,UK,Android,86,treatment,186.1,control,0,treatment,10.1,control,0.74
u_046616,24,BR,iOS,730,control,311.1,control,0,treatment,11.8,control,11.35
u_046617,19,FR,iOS,63,treatment,225.5,treatment,0,control,4.1,treatment,6.21
u_046618,25,FR,iOS,694,control,264.4,control,0,control,11.7,control,10.21
u_046619,33,UK,iOS,652,treatment,242.2,control,0,treatment,14.3,control,0.73
u_046620,32,US,Android,76,control,142.7,control,0,control,9.1,control,10.01
u_046621,26,US,Android,421,treatment,160.5,control,0,treatment,7.0,treatment,10.99
u_046622,18,UK,Android,6,control,162.3,treatment,0,treatment,3.2,treatment,11.11
